CaseID,Prefix length,Groud truth,Predicted,Levenshtein,Damerau
3117,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3119,2,b'\xc2\xa2',b'\xc2\xa9',0.0,0.0,0.0
3120,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3122,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
3123,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3124,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3125,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3127,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3129,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3130,2,b'\xc2\xa9',b'\xc2\xa9',1.0,1.0,1.0
3131,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
3132,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3133,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3134,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3135,2,b'\xc2\xa3',b'\xc2\xa7',0.0,0.0,0.0
3136,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3137,2,b'\xc2\xa2',b'\xc2\xa9',0.0,0.0,0.0
3138,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
3140,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3141,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3143,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
3144,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3146,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3147,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3149,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3150,2,b'\xc2\xa9',b'\xc2\xa9',1.0,1.0,1.0
3151,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3152,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
3153,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
3154,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3155,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3156,2,b'\xc2\xa9',b'\xc2\xa9',1.0,1.0,1.0
3157,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
3158,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3159,2,b'\xc2\xa9',b'\xc2\xa7',0.0,0.0,0.0
3160,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3161,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3162,2,b'!',b'',0.0,0.0,0.0
3163,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3164,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3165,2,b'!',b'',0.0,0.0,0.0
3166,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3167,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3168,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3169,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3170,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
3171,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3173,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3174,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3175,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
3177,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3178,2,b'!',b'',0.0,0.0,0.0
3179,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3180,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3181,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3182,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
3183,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
3185,2,b'\xc2\xa3',b'\xc2\xa7',0.0,0.0,0.0
3187,2,b'\xc2\xa9',b'\xc2\xa9',1.0,1.0,1.0
3188,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3189,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3190,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3191,2,b'\xc2\xa9',b'\xc2\xa9',1.0,1.0,1.0
3193,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3194,2,b'\xc2\xa9',b'\xc2\xa9',1.0,1.0,1.0
3195,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3196,2,b'\xc2\xa9',b'\xc2\xa9',1.0,1.0,1.0
3197,2,b'\xc2\xa9',b'\xc2\xa9',1.0,1.0,1.0
3198,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3199,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3200,2,b'\xc2\xa9',b'\xc2\xa9',1.0,1.0,1.0
3201,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
3202,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3203,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3204,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3205,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3206,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3207,2,b'\xc2\xa7',b'',0.0,0.0,0.0
3208,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3209,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3210,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3211,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
3213,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3214,2,b'\xc2\xa3',b'\xc2\xa7',0.0,0.0,0.0
3215,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3216,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3217,2,b'\xc2\xa9',b'\xc2\xa9',1.0,1.0,1.0
3218,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3219,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3220,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3221,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3223,2,b'\xc2\xa3',b'\xc2\xa7',0.0,0.0,0.0
3224,2,b'\xc2\xa9',b'\xc2\xa9',1.0,1.0,1.0
3225,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3227,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3228,2,b'\xc2\xa9',b'\xc2\xa9',1.0,1.0,1.0
3230,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3232,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3234,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
3235,2,b'\xc2\xa9',b'\xc2\xa9',1.0,1.0,1.0
3236,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3237,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3238,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
3240,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3241,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3242,2,b'!',b'',0.0,0.0,0.0
3243,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3244,2,b'\xc2\xa9',b'\xc2\xa9',1.0,1.0,1.0
3245,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3246,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3247,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3248,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3249,2,b'\xc2\xa5',b'\xc2\xa7',0.0,0.0,0.0
3250,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
3252,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
3255,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3256,2,b'\xc2\xa9',b'\xc2\xa9',1.0,1.0,1.0
3257,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
3258,2,b'!',b'',0.0,0.0,0.0
3259,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3260,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3261,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3263,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3264,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
3265,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3266,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3267,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3268,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3269,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3270,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
3271,2,b'\xc2\xa6',b'\xc2\xa7',0.0,0.0,0.0
3272,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3274,2,b'\xc2\xa9',b'\xc2\xa9',1.0,1.0,1.0
3275,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3277,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3278,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
3279,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
3280,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3281,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3282,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3283,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3284,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3285,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3286,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3287,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
3288,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
3290,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3291,2,b'!',b'',0.0,0.0,0.0
3292,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
3293,2,b'\xc2\xa7',b'',0.0,0.0,0.0
3295,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
3296,2,b'\xc2\xa9',b'\xc2\xa9',1.0,1.0,1.0
3297,2,b'\xc2\xa7',b'\xc2\xa9',0.0,0.0,0.0
3298,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3299,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3300,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3301,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3302,2,b'\xc2\xa9',b'\xc2\xa9',1.0,1.0,1.0
3303,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
3304,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
3305,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3306,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3307,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
3308,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
3309,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3310,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3311,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3312,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3313,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3316,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3317,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3318,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
3319,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3320,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3321,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3322,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
3325,2,b'\xc2\xa3',b'\xc2\xa7',0.0,0.0,0.0
3326,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3327,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3328,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3329,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3330,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3332,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3333,2,b'\xc2\xa9',b'\xc2\xa7',0.0,0.0,0.0
3335,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
3337,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3339,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3340,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3341,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3342,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
3343,2,b'!',b'',0.0,0.0,0.0
3345,2,b'\xc2\xa9',b'\xc2\xa9',1.0,1.0,1.0
3346,2,b'\xc2\xa9',b'\xc2\xa9',1.0,1.0,1.0
3347,2,b'\xc2\xa7',b'',0.0,0.0,0.0
3348,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
3350,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3352,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3353,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3354,2,b'\xc2\xa9',b'\xc2\xa9',1.0,1.0,1.0
3355,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3356,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3359,2,b'\xc2\xa9',b'\xc2\xa9',1.0,1.0,1.0
3361,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3363,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3364,2,b'\xc2\xaa',b'\xc2\xa9',0.0,0.0,0.0
3365,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3366,2,b'\xc2\xa9',b'\xc2\xa9',1.0,1.0,1.0
3367,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3368,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3369,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3370,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3371,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
3374,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3375,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3377,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3378,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3379,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3380,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3381,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3383,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3384,2,b'\xc2\xa9',b'\xc2\xa9',1.0,1.0,1.0
3385,2,b'\xc2\xa9',b'\xc2\xa9',1.0,1.0,1.0
3386,2,b'\xc2\xa3',b'\xc2\xa7',0.0,0.0,0.0
3387,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3388,2,b'\xc2\xa9',b'\xc2\xa7',0.0,0.0,0.0
3389,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3390,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3391,2,b'\xc2\xa9',b'\xc2\xa7',0.0,0.0,0.0
3392,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3393,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3394,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3395,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3396,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3397,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3399,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3400,2,b'\xc2\xa9',b'\xc2\xa9',1.0,1.0,1.0
3401,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3402,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3404,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3405,2,b'\xc2\xa9',b'\xc2\xa9',1.0,1.0,1.0
3406,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
3407,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3408,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
3410,2,b'\xc2\xa3',b'\xc2\xa7',0.0,0.0,0.0
3411,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3412,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3413,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
3414,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3415,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
3416,2,b'!',b'',0.0,0.0,0.0
3417,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3420,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3421,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3422,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3423,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
3424,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
3425,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3426,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3427,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3428,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3429,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3430,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3431,2,b'\xc2\xa9',b'\xc2\xa9',1.0,1.0,1.0
3432,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
3433,2,b'\xc2\xa9',b'\xc2\xa9',1.0,1.0,1.0
3434,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
3435,2,b'\xc2\xa9',b'\xc2\xa9',1.0,1.0,1.0
3437,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3438,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3441,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3445,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3446,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3447,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3450,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
3451,2,b'\xc2\xa9',b'\xc2\xa9',1.0,1.0,1.0
3452,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3453,2,b'\xc2\xa9',b'\xc2\xa9',1.0,1.0,1.0
3455,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3456,2,b'\xc2\xa2',b'\xc2\xa9',0.0,0.0,0.0
3457,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
3458,2,b'!',b'',0.0,0.0,0.0
3459,2,b'\xc2\xa9',b'\xc2\xa9',1.0,1.0,1.0
3460,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3461,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3463,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3464,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
3466,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3467,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3468,2,b'\xc2\xa9',b'\xc2\xa9',1.0,1.0,1.0
3469,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3470,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3471,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3472,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
3473,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3474,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3476,2,b'\xc2\xa9',b'\xc2\xa9',1.0,1.0,1.0
3477,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3478,2,b'\xc2\xa7',b'',0.0,0.0,0.0
3479,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
3480,2,b'!',b'',0.0,0.0,0.0
3481,2,b'\xc2\xa9',b'\xc2\xa9',1.0,1.0,1.0
3482,2,b'\xc2\xa9',b'\xc2\xa9',1.0,1.0,1.0
3483,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3484,2,b'!',b'',0.0,0.0,0.0
3485,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3486,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
3487,2,b'!',b'',0.0,0.0,0.0
3488,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3489,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
3490,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
3491,2,b'!',b'',0.0,0.0,0.0
3492,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3493,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3494,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3495,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3496,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3497,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3499,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3500,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3501,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3502,2,b'\xc2\xa7',b'',0.0,0.0,0.0
3503,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3504,2,b'\xc2\xa9',b'\xc2\xa9',1.0,1.0,1.0
3505,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3506,2,b'\xc2\xaa',b'\xc2\xa7',0.0,0.0,0.0
3507,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3508,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3509,2,b'\xc2\xa9',b'\xc2\xa7',0.0,0.0,0.0
3510,2,b'\xc2\xa9',b'\xc2\xa9',1.0,1.0,1.0
3511,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3512,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3513,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3514,2,b'\xc2\xa3',b'\xc2\xa7',0.0,0.0,0.0
3515,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3518,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
3519,2,b'!',b'',0.0,0.0,0.0
3520,2,b'\xc2\xa7',b'\xc2\xa7',1.0,1.0,1.0
